academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolled
2022,9377722120,11,male,st,25,4
2022,9529213871,11,female,sc,24,5
2022,9021814127,10,female,other,28,4
2022,9579264178,10,male,general,22,5
2022,9423625838,11,male,sc,27,4
2022,9333841748,8,female,sc,23,3
2022,9320265264,6,female,obc,25,3
2022,9366573479,1,female,obc,22,4
2022,9534294197,1,male,general,30,4
2022,9082015678,10,male,other,22,2
2022,9378992193,1,female,obc,20,2
2022,9070886815,7,female,st,29,3
2022,9082699316,9,female,st,29,2
2022,9135612748,11,female,obc,27,5
2022,9331853259,2,female,general,21,5
2022,9432667297,8,female,obc,22,2
2022,9209437930,12,male,st,23,3
2022,9198464035,3,female,st,25,4
2022,9450182110,1,female,other,23,5
2022,9333114253,3,female,other,29,5
2022,9124638676,6,female,general,29,4
2022,9535118182,12,female,obc,20,2
2022,9488004666,2,male,other,28,2
2022,9400334177,7,female,obc,28,3
2022,9060893943,12,male,sc,28,4
2022,9084383471,4,male,sc,23,4
2022,9567555862,12,female,sc,25,5
2022,9472205535,11,male,obc,24,4
2022,9292433799,10,male,general,20,4
2022,9259370072,12,female,general,25,5
2022,9082839440,8,male,sc,20,4
2022,9546849666,6,male,st,23,5
2022,9437965537,1,male,general,23,4
2022,9311312710,9,female,other,28,5
2022,9038937133,8,male,general,28,5
2022,9005288744,8,female,obc,29,3
2022,9566682980,6,female,st,24,4
2022,9493260588,5,female,st,20,5
2022,9005610664,3,female,sc,29,4
2022,9054636953,9,male,sc,26,4
2022,9390146501,3,female,other,27,5
2022,9506650111,4,female,obc,21,3
2022,9444009226,1,female,general,29,5
2022,9477542291,2,male,other,30,4
2022,9155982339,8,female,st,28,2
2022,9030753124,2,female,sc,29,5
2022,9034970165,6,male,obc,25,3
2022,9224879376,12,female,other,30,3
2022,9558110818,1,male,other,24,4
2022,9410288790,11,male,general,27,4
2022,9424372075,9,female,general,27,2
2022,9247159001,9,male,general,25,2
2022,9177177141,9,female,obc,27,3
2022,9041671431,6,male,sc,28,5
2022,9279980932,1,male,st,23,4
2022,9026473455,4,female,sc,24,2
2022,9380352779,3,male,sc,29,2
2022,9369380509,8,male,other,23,3
2022,9301063931,10,female,other,27,2
2022,9129117663,7,female,general,29,3
2022,9248498842,11,female,sc,24,5
2022,9098755805,1,female,general,23,5
2022,9508918487,3,male,general,24,3
2022,9461258330,7,female,other,23,3
2022,9537928934,8,male,st,20,2
2022,9113496802,8,male,other,28,3
2022,9252805252,5,female,general,29,4
2022,9569349916,8,male,st,27,2
2022,9319096574,2,female,sc,24,4
2022,9281894695,2,female,obc,25,4
2022,9572979370,7,female,st,22,2
2022,9519719940,8,male,general,25,2
2022,9116627277,1,female,obc,22,2
2022,9275034101,9,male,sc,22,5
2022,9332805564,12,male,general,22,4
2022,9473605502,9,male,obc,25,5
2022,9141134518,2,female,general,21,5
2022,9402653717,10,male,other,25,4
2022,9005849713,10,female,obc,29,3
2022,9169787118,3,male,other,20,4
2022,9279901971,12,male,sc,26,3
2022,9273491486,7,male,st,23,2
2022,9114411056,6,female,sc,23,5
2022,9547220239,10,male,obc,22,4
2022,9119043720,6,male,other,20,2
2022,9314857270,4,female,other,30,3
2022,9430143983,3,male,obc,21,4
2022,9542468939,2,male,st,28,4
2022,9129620444,1,female,other,28,4
2022,9361424739,2,male,sc,28,4
2022,9337318907,4,male,obc,25,5
2022,9345563910,7,female,st,30,5
2022,9375288076,2,male,sc,23,4
2022,9473676008,5,female,general,21,3
2022,9578952518,12,male,other,29,5
2022,9326705910,2,male,other,24,3
2022,9438943775,7,female,general,24,3
2022,9123837994,5,male,sc,24,3
2022,9481165943,2,female,other,25,4
2022,9444388609,9,male,st,26,2
2022,9174279574,3,female,general,25,2
2022,9081768220,6,male,other,25,5
2022,9230040717,9,male,sc,21,3
2022,9549914105,7,male,sc,25,2
2022,9465565198,12,male,sc,25,4
2022,9093998336,10,female,general,27,3
2022,9548049047,6,female,other,30,2
2022,9306317657,9,female,other,20,2
2022,9464134122,6,male,sc,23,3
2022,9324702048,8,male,sc,25,3
2022,9237951279,1,male,general,23,2
2022,9575955856,5,female,sc,24,4
2022,9535660066,7,male,st,24,5
2022,9116345577,12,male,obc,28,5
2022,9355551538,7,male,obc,22,4
2022,9123642227,12,female,sc,25,5
2022,9541576382,8,male,sc,21,4
2022,9011587245,6,female,general,27,2
2022,9396559183,7,male,general,25,2
2022,9024513322,5,female,obc,29,3
2022,9215583294,11,male,general,30,3
2022,9432637557,12,female,obc,24,4
2022,9508419670,4,male,general,30,4
2022,9546303418,10,female,general,20,2
2022,9149156405,3,male,st,21,4
2022,9489518903,2,male,st,29,4
2022,9471981020,11,male,other,24,5
2022,9548279726,6,female,sc,28,3
2022,9382722046,12,female,other,25,4
2022,9176958740,1,female,other,27,3
2022,9279735799,5,male,obc,28,2
2022,9521961732,6,male,st,24,2
2022,9217987726,3,male,sc,20,2
2022,9370484628,9,female,st,27,2
2022,9512902437,1,female,general,22,5
2022,9149317470,9,male,st,22,5
2022,9514510180,6,male,sc,20,2
2022,9017053595,11,female,obc,29,2
2022,9124647818,7,male,obc,29,5
2022,9237379788,11,female,sc,20,4
2022,9203737406,6,female,st,22,5
2022,9287498580,3,female,st,22,3
2022,9413849895,2,male,general,30,3
2022,9060032811,4,male,obc,29,3
2022,9473404656,6,male,st,28,3
2022,9143798464,8,male,sc,28,3
2022,9318543999,6,female,st,22,4
2022,9146247006,6,male,obc,22,2
2022,9336169712,12,female,sc,24,3
2022,9063585245,7,male,obc,27,3
2022,9544349968,9,male,general,29,4
2022,9026115524,12,female,st,27,3
2022,9314574902,11,male,other,24,4
2022,9118861433,5,female,general,22,5
2022,9335064811,6,female,obc,21,4
2022,9131422022,5,male,st,23,3
2022,9091212433,8,male,other,29,2
2022,9275535415,7,male,sc,24,2
2022,9096962025,12,female,obc,30,5
2022,9497192078,5,male,general,20,3
2022,9095641802,4,female,obc,29,5
2022,9162658523,2,male,sc,25,5
2022,9247286073,7,female,st,26,5
2022,9544077236,6,male,obc,23,2
2022,9482117782,11,male,other,30,4
2022,9154661443,11,male,obc,30,4
2022,9458604725,5,male,obc,25,2
2022,9211861592,10,male,other,25,2
2022,9186179957,5,female,other,30,3
2022,9304853879,7,male,other,20,5
2022,9040062496,8,female,st,23,3
2022,9360787692,9,female,other,26,5
2022,9422578382,12,female,obc,23,4
2022,9170222028,6,female,sc,23,3
2022,9012464862,3,female,sc,30,5
2022,9127875961,5,female,st,28,3
2022,9276456013,9,male,other,21,3
2022,9193560834,7,male,sc,20,4
2022,9387870081,10,male,sc,29,5
2022,9360213469,1,female,sc,30,3
2022,9165010356,1,female,general,20,2
2022,9408412891,6,male,obc,22,2
2022,9469853718,10,male,general,27,4
2022,9574665754,8,male,st,27,4
2022,9321622670,1,female,other,23,2
2022,9199259847,11,female,other,29,4
2022,9259914421,3,male,general,23,4
2022,9402152618,1,female,obc,24,3
2022,9019185123,5,male,obc,25,2
2022,9538396383,11,male,other,23,2
2022,9251558944,5,female,sc,27,2
2022,9102388966,11,female,sc,27,4
2022,9069862810,6,male,st,30,5
2022,9042089942,9,male,other,26,2
2022,9218406848,1,male,st,24,4
2022,9236210612,10,male,general,25,4
2022,9443077641,3,male,obc,23,4
2022,9543560359,9,male,general,24,3
2022,9178944179,1,male,general,20,2
2022,9077328598,4,male,st,25,4
2022,9437086273,12,male,obc,22,4
2022,9298760325,2,male,st,21,3
2022,9390643690,7,female,other,28,5
2022,9001840756,3,female,obc,23,2
2022,9399960540,8,female,obc,26,2
2022,9487782674,5,male,sc,24,5
2022,9113009242,2,female,other,27,2
2022,9205420199,11,male,obc,28,5
2022,9457550862,9,male,sc,20,4
2022,9158822023,8,male,other,28,5
2022,9048270880,4,male,other,30,3
2022,9241627171,5,female,obc,27,3
2022,9549871475,1,male,general,20,2
2022,9023774121,1,female,general,26,5
2022,9518393115,5,male,other,24,3
2022,9046389767,10,female,sc,23,2
2022,9550340951,10,male,other,29,3
2022,9111287243,7,male,obc,29,2
2022,9396386729,8,female,other,24,2
2022,9532285325,2,female,general,28,5
2022,9004709688,3,male,other,24,3
2022,9311484879,5,female,obc,22,3
2022,9028121304,9,female,sc,28,4
2022,9137682540,4,male,st,25,4
2022,9546772049,1,female,other,30,4
2022,9089169560,7,male,sc,22,4
2022,9576512556,12,male,sc,29,4
2022,9545156803,4,male,obc,21,2
2022,9199456356,5,female,sc,21,3
2022,9482484248,4,male,obc,25,2
2022,9352977038,10,female,other,29,5
2022,9134417316,4,male,general,25,4
2022,9112199313,1,female,st,24,5
2022,9575996488,2,female,obc,27,3
2022,9528642539,7,female,obc,27,5
2022,9410670307,5,male,obc,26,5
2022,9439638904,3,female,general,25,5
2022,9035709789,9,female,st,20,3
2022,9328540237,6,male,sc,20,3
2022,9336372391,9,male,general,30,4
2022,9005811807,4,male,sc,28,3
2022,9160705722,10,female,sc,27,3
2022,9268146440,5,male,sc,21,4
2022,9181173330,2,male,other,24,3
2022,9274568061,5,male,other,20,2
2022,9284578214,5,male,obc,24,2
2022,9553793428,4,male,st,26,3
2022,9330007639,2,female,sc,25,2
2022,9428754162,3,female,st,25,5
2022,9023191506,10,female,general,28,2
2022,9384927539,12,female,obc,30,3
2022,9306657636,12,female,other,27,2
2022,9550490017,12,male,obc,21,3
2022,9270527418,11,female,sc,21,4
2022,9474093067,5,male,obc,29,4
2022,9527609209,1,female,sc,26,3
2022,9200862252,1,male,general,30,3
2022,9256666883,7,male,other,30,4
2022,9119864105,4,female,other,30,5
2022,9026094417,10,male,st,23,4
2022,9029308019,7,female,other,24,5
2022,9105897537,2,male,other,27,4
2022,9094986519,10,female,general,30,2
2022,9304638296,11,female,sc,27,3
2022,9309138431,5,female,obc,25,2
2022,9277086393,3,male,general,26,4
2022,9288494210,1,female,st,29,3
2022,9173028066,11,male,obc,28,5
2022,9352597254,1,male,other,20,2
2022,9252787867,12,female,obc,21,2
2022,9093894315,10,male,sc,30,3
2022,9463433760,10,female,obc,24,5
2022,9300251724,12,male,st,21,4
2022,9575614014,10,male,sc,21,5
2022,9333356366,3,female,general,20,5
2022,9331729453,12,female,obc,30,2
2022,9008634381,9,female,general,30,3
2022,9234007216,9,female,general,22,5
2022,9412300420,2,female,sc,25,3
2022,9535126451,11,female,general,20,4
2022,9480964017,4,male,sc,28,5
2022,9215945854,4,male,other,29,5
2022,9113686446,1,male,sc,26,3
2022,9401668119,3,female,other,20,3
2022,9447377193,2,male,obc,29,3
2022,9347625266,1,female,sc,20,4
2022,9172165848,1,female,general,28,2
2022,9559501107,10,male,sc,27,5
2022,9210692609,11,male,other,29,4
2022,9168727139,4,male,other,28,4
2022,9553911486,2,female,other,27,2
2022,9352239133,9,female,obc,27,3
2022,9242678536,9,female,general,28,5
2022,9278413268,1,female,obc,27,4
2022,9461629288,1,male,sc,26,3
2022,9485874162,5,female,st,21,5
2022,9077955089,6,female,sc,29,3
2022,9410571726,11,male,general,24,3
2022,9372152662,4,female,sc,21,5
2022,9570072289,10,male,other,21,4
2022,9000911146,8,female,general,22,2
2022,9519676007,9,female,sc,22,4
2022,9185779798,12,female,sc,20,5
2022,9499292479,10,female,other,22,2
2022,9153448227,6,male,other,29,3
2022,9285313963,8,male,obc,20,2
2022,9151849730,6,male,obc,29,5
2022,9222016464,5,male,general,21,5
2022,9472320932,7,male,obc,21,2
2022,9483210634,6,male,other,21,4
2022,9408101728,3,female,other,28,3
2022,9257469186,2,female,other,30,3
2022,9535294565,8,male,sc,21,4
2022,9190271029,3,male,obc,30,4
2022,9517170367,8,male,other,23,4
2022,9069899641,9,male,st,27,2
2022,9393682605,3,female,other,27,4
2022,9228836006,5,female,obc,22,2
2022,9227152565,4,male,sc,24,5
2022,9059350423,6,male,sc,20,3
2022,9273555880,9,male,obc,28,4
2022,9423615257,11,male,st,26,2
2022,9381500620,5,female,other,23,3
2022,9083569005,1,female,st,30,3
2022,9138105801,2,female,other,22,2
2022,9084328856,2,male,general,27,5
2022,9082868217,4,female,general,20,5
2022,9282647314,5,male,st,20,5
2022,9542589892,11,female,sc,28,4
2022,9200464533,8,male,st,26,3
2022,9434317821,6,female,obc,20,3
2022,9568640748,9,male,sc,20,3
2022,9526657905,10,male,general,24,2
2022,9377403047,7,female,general,29,4
2022,9222795395,10,male,obc,23,4
2022,9362015428,11,female,other,29,3
2022,9310478911,5,male,general,25,2
2022,9302931753,9,female,obc,29,2
2022,9450361698,12,female,st,21,2
2022,9544795107,11,female,st,20,4
2022,9168362748,5,female,obc,20,5
2022,9397239794,10,female,st,27,3
2022,9264847731,1,male,obc,22,4
2022,9384273421,1,male,general,30,5
2022,9571330109,11,male,st,26,3
2022,9096276191,8,male,other,22,2
2022,9161037124,4,female,sc,23,5
2022,9047583434,11,male,obc,24,2
2022,9394712903,11,male,obc,28,2
2022,9008072261,8,male,sc,23,5
2022,9567154865,12,female,obc,23,4
2022,9348066007,7,female,st,25,4
2022,9121174943,11,male,other,27,3
2022,9292426622,12,female,sc,24,4
2022,9047072753,9,female,obc,24,4
2022,9501884645,7,female,obc,21,4
2022,9529162619,7,female,other,23,3
2022,9170179067,7,female,general,30,3
2022,9536572612,11,female,general,24,5
2022,9031221851,7,female,sc,27,2
2022,9575048927,3,female,st,26,4
2022,9524846862,4,female,general,25,4
2022,9251185004,10,female,sc,28,4
2022,9319008681,9,male,sc,30,3
2022,9090468627,11,male,other,20,5
2022,9377604391,11,male,other,29,2
2022,9039038066,10,female,general,23,5
2022,9468482215,6,male,general,23,4
2022,9252621723,9,female,sc,28,2
2022,9220165712,7,female,st,21,2
2022,9525186456,3,female,other,26,5
2022,9294846323,5,male,sc,29,2
2022,9194576875,8,female,sc,21,3
2022,9566415039,8,male,obc,29,2
2022,9180104017,2,male,obc,26,5
2022,9015355025,9,female,general,23,5
2022,9273904304,1,male,obc,21,4
2022,9377416141,8,male,sc,27,5
2022,9260074627,5,male,st,20,5
2022,9036775404,5,male,general,28,2
2022,9551686147,5,female,general,27,3
2022,9340966673,6,female,sc,20,3
2022,9294175910,5,female,other,25,3
2022,9141702555,9,female,sc,22,4
2022,9018867565,2,male,other,21,5
2022,9288519792,12,female,other,20,4
2022,9134023343,6,female,sc,26,3
2022,9383260209,8,male,sc,22,3
2022,9194714822,12,male,obc,25,3
2022,9065780549,12,male,general,22,3
2022,9541977782,10,female,obc,29,5
2022,9274605203,4,male,general,24,5
2022,9053439555,2,male,other,29,3
2022,9331795342,1,female,other,20,3
2022,9354198179,10,male,sc,28,2
2022,9368252092,7,male,st,24,5
2022,9449445633,3,female,sc,24,5
2022,9419194845,2,male,other,23,5
2022,9520976543,6,female,general,23,2
2022,9430261442,9,male,obc,21,5
2022,9265852945,12,female,st,29,5
2022,9067114937,11,female,other,24,3
2022,9449311705,7,female,general,23,3
2022,9453147456,11,male,obc,29,3
2022,9448847797,6,male,other,30,3
2022,9240423085,7,female,other,30,3
2022,9006160101,3,male,obc,21,3
2022,9029228546,3,female,st,27,2
2022,9493076532,10,female,obc,24,5
2022,9370540203,4,male,st,20,4
2022,9044406792,11,male,obc,23,2
2022,9296260624,10,male,other,28,5
2022,9144234887,3,female,general,29,2
2022,9417031900,5,male,other,24,3
2022,9159784658,6,female,obc,26,4
2022,9317189181,11,male,other,22,4
2022,9059294474,10,male,st,27,3
2022,9265400729,6,male,other,26,4
2022,9534342698,5,male,st,28,4
2022,9209165730,1,female,other,20,5
2022,9258034337,4,male,sc,27,2
2022,9034681579,3,female,st,21,4
2022,9204091760,10,female,obc,22,2
2022,9524824493,8,female,sc,24,4
2022,9033252515,7,female,other,27,5
2022,9245765943,4,female,obc,20,2
2022,9271648439,7,male,other,23,3
2022,9227360720,11,male,sc,28,3
2022,9455415424,6,female,other,22,5
2022,9317611594,7,female,general,24,2
2022,9130218764,8,male,obc,20,5
2022,9131522220,1,male,other,25,2
2022,9475116006,6,male,other,22,5
2022,9494549064,10,female,obc,28,4
2022,9107255662,4,male,sc,23,2
2022,9562549900,2,female,general,30,4
2022,9336570953,8,female,st,29,5
2022,9217462131,3,female,general,25,2
2022,9568079089,4,female,obc,28,3
2022,9397995857,7,male,st,25,4
2022,9306537927,4,female,obc,22,3
2022,9037364877,8,female,obc,26,3
2022,9236692243,9,male,general,28,3
2022,9459829447,1,male,sc,28,5
2022,9573339558,2,female,general,25,5
2022,9115078293,9,female,general,20,5
2022,9478822200,1,female,obc,26,3
2022,9569678868,9,male,st,27,2
2022,9194121049,6,female,sc,26,5
2022,9384668106,6,male,obc,21,3
2022,9244489725,2,female,obc,25,3
2022,9369602445,9,female,other,23,3
2022,9307230010,6,male,sc,21,4
2022,9005866108,5,male,sc,23,4
2022,9038277872,12,female,sc,21,4
2022,9332539591,8,female,st,24,5
2022,9028135408,9,female,obc,28,3
2022,9092364839,7,male,obc,21,3
2022,9459792032,7,female,obc,29,3
2022,9073411362,11,female,general,20,5
2022,9332435200,2,female,general,25,4
2022,9058412794,8,female,other,24,2
2022,9486610565,3,male,general,20,5
2022,9213036078,3,female,obc,26,4
2022,9197697714,2,male,other,27,3
2022,9518422205,10,female,st,21,4
2022,9482136666,10,female,obc,26,2
2022,9245795061,1,male,other,25,3
2022,9236197212,5,female,other,20,4
2022,9103412871,11,female,st,27,5
2022,9071194852,10,male,obc,25,5
2022,9529148526,9,female,sc,28,3
2022,9510993270,6,male,obc,26,5
2022,9288756647,2,female,st,25,5
2022,9324457724,7,male,sc,26,4
2022,9511363209,12,male,obc,29,4
2022,9006050289,3,male,other,23,4
2022,9483584069,8,male,obc,21,3
2022,9121446002,2,female,other,27,5
2022,9337116535,12,female,other,25,4
2022,9079138462,3,female,general,30,3
2022,9541668799,4,male,obc,21,4
2022,9102798564,9,female,st,20,3
2022,9404351285,9,female,other,21,3
2022,9066874363,6,male,obc,25,5
2022,9452402497,6,male,obc,22,2
2022,9292636946,12,female,sc,22,3
2022,9402357433,7,male,sc,28,3
2022,9087084184,7,male,obc,22,2
2022,9578964813,1,female,other,20,3
2022,9405489378,1,female,other,23,4
2022,9305041160,11,female,other,21,3
2022,9190982973,3,male,general,22,4
2022,9045759998,10,female,sc,23,4
2022,9038939008,4,male,st,30,5
2022,9294143748,6,male,general,20,3
2022,9052088115,3,female,sc,26,5
2022,9304557650,5,male,sc,24,4
2022,9300872383,2,female,sc,25,3
2022,9291369336,11,female,general,22,3
2022,9278867065,4,male,other,26,3
2022,9566191548,1,male,sc,20,5
2022,9537870254,3,female,st,25,2
2022,9219673814,12,female,general,26,5
2022,9104991206,7,female,st,22,3
2022,9019799514,5,female,general,22,2
2022,9497774964,4,female,general,20,5
2022,9300776507,5,female,st,22,4
2022,9539195970,10,female,sc,25,3
2022,9409658382,7,female,obc,26,4
2022,9333165628,9,female,st,29,4
2022,9369214004,9,male,st,27,4
2022,9204893123,12,female,other,29,4
2022,9420388628,7,male,general,20,3
2022,9063401066,6,male,sc,22,3
2022,9234354717,3,female,general,21,4
2022,9394436954,5,male,st,22,4
2022,9473694219,10,female,st,20,4
2022,9221568805,9,female,st,22,2
2022,9216044504,12,male,general,28,5
2022,9197036223,11,female,sc,21,4
2022,9089878908,10,female,general,20,3
2022,9320471955,3,female,obc,29,3
2022,9393095625,8,female,sc,27,4
2022,9373182602,8,female,general,30,4
2022,9095592027,2,male,other,22,2
2022,9398646173,7,male,st,29,2
2022,9305330454,1,female,other,20,3
2022,9261003312,6,male,other,24,3
2022,9030683289,7,female,other,21,4
2022,9388003702,11,female,sc,23,5
2022,9180801865,8,female,general,28,5
2022,9529100527,8,male,st,28,4
2022,9132364927,2,female,general,28,4
2022,9261099196,8,female,other,29,3
2022,9310455142,11,female,general,24,2
2022,9061063192,3,female,other,22,3
2022,9108773682,5,male,obc,24,2
2022,9441801492,12,female,st,23,4
2022,9457272386,10,male,other,23,2
2022,9553193042,10,male,general,29,3
2022,9037504408,3,male,st,28,3
2022,9297685184,6,male,sc,22,5
2022,9117785655,12,male,sc,27,5
2022,9040513113,4,female,sc,25,3
2022,9571334002,9,female,sc,20,3
2022,9256036004,8,male,other,26,5
2022,9070220445,7,male,sc,28,3
2022,9225574347,6,female,general,29,5
2022,9559880912,10,female,st,23,5
2022,9270105862,4,female,general,24,4
2022,9524222515,11,female,other,30,5
2022,9013916964,3,male,sc,25,2
2022,9366250135,11,male,sc,23,2
2022,9349117721,11,male,general,21,2
2022,9288031922,5,male,general,30,5
2022,9308821035,10,female,sc,20,5
2022,9311878258,6,male,general,23,2
2022,9085561655,12,female,sc,21,2
2022,9112141065,11,female,general,30,3
2022,9170525446,7,female,general,29,5
2022,9421773809,1,male,other,23,3
2022,9243143773,11,male,st,24,4
2022,9390497270,6,female,obc,23,5
2022,9037098222,10,male,st,30,2
2022,9007550865,2,female,other,26,5
